TransactionID,StoreID,ProductID,Category,Quantity,Price,Discount,City,PaymentMode,Rating
100301,184,1047,Grocery,6,8581.58,15,Bangalore,UPI,5
100306,280,1097,Furniture,8,849.45,15,Delhi,Card,5
100309,98,1042,Furniture,3,1042.58,10,Mumbai,Cash,5
100310,198,1021,Clothing,9,9091.5,0,Bangalore,UPI,5
100318,187,1044,Grocery,9,2058.49,10,Delhi,UPI,5
100323,148,1087,Furniture,5,6851.89,5,Lucknow,Cash,5
100325,443,1077,Clothing,3,8788.06,5,Delhi,UPI,5
100331,148,1083,Electronics,2,1425.78,25,Mumbai,Card,5
100343,267,1063,Furniture,10,2360.41,10,Bangalore,Card,5
100346,473,1019,Furniture,9,7036.16,30,Mumbai,Card,5
100349,415,1039,Electronics,1,8460.94,10,Delhi,UPI,5
100355,144,1040,Electronics,7,2791.85,30,Lucknow,UPI,5
100356,346,1045,Grocery,10,8622.55,30,Mumbai,UPI,5
100368,160,1024,Grocery,9,8893.17,30,Bangalore,Cash,5
100372,147,1042,Electronics,8,6847.67,10,Delhi,Card,5
100373,304,1057,Clothing,2,4168.44,0,Bangalore,Cash,5
100378,54,1030,Clothing,5,8415.38,15,Mumbai,UPI,5
100382,116,1023,Electronics,3,4996.19,15,Lucknow,Cash,5
100388,104,1015,Furniture,5,8601.2,30,Lucknow,UPI,5
100392,112,1035,Furniture,5,4687.18,10,Mumbai,Cash,5
100399,366,1085,Furniture,6,2663.83,10,Delhi,Card,5
100400,338,1049,Grocery,4,4765.42,30,Mumbai,UPI,5
100401,194,1001,Grocery,9,6018.77,10,Lucknow,Card,5
100405,445,1096,Grocery,5,3523.53,30,Mumbai,Cash,5
100409,68,1046,Grocery,10,5762.37,20,Delhi,UPI,5
100415,384,1049,Grocery,8,6064.2,5,Delhi,UPI,5
100417,135,1082,Clothing,1,1892.53,15,Mumbai,Card,5
100419,401,1072,Electronics,1,9056.55,0,Lucknow,UPI,5
100420,128,1054,Electronics,1,7908.06,25,Mumbai,Cash,5
100424,443,1036,Grocery,9,7323.45,15,Chennai,Card,5
100437,283,1030,Grocery,5,7916.97,15,Bangalore,Cash,5
100438,27,1004,Clothing,2,3710.19,15,Lucknow,Cash,5
100439,226,1039,Grocery,2,6984.36,15,Lucknow,Card,5
100459,477,1007,Electronics,7,3256.1,20,Mumbai,UPI,5
100471,181,1094,Furniture,10,9534.71,20,Mumbai,Cash,5
100478,253,1034,Clothing,1,2077.54,0,Bangalore,Cash,5
100486,18,1078,Furniture,1,2927.99,30,Chennai,Cash,5
100491,58,1003,Clothing,7,5369.56,30,Lucknow,UPI,5
100494,174,1074,Clothing,10,314.35,10,Chennai,Cash,5
100495,280,1051,Clothing,2,7522.48,0,Delhi,Card,5
100496,114,1067,Electronics,7,9510.84,5,Delhi,UPI,5
100505,386,1010,Furniture,10,5940.95,20,Lucknow,UPI,5
100510,393,1083,Clothing,4,9227.9,20,Delhi,Card,5
100511,299,1069,Electronics,8,7351.91,5,Lucknow,Card,5
100513,176,1074,Grocery,6,7689.23,15,Mumbai,UPI,5
100518,26,1021,Clothing,4,8074.82,5,Lucknow,UPI,5
100524,316,1003,Grocery,10,4963.85,25,Lucknow,Card,5
100525,391,1068,Clothing,2,1186.9,20,Bangalore,Cash,5
100532,494,1089,Clothing,2,1223.19,0,Delhi,Cash,5
100538,143,1013,Furniture,7,5716.05,5,Lucknow,UPI,5
100539,92,1027,Clothing,9,1873.75,10,Delhi,UPI,5
100540,354,1006,Furniture,5,4979.2,20,Delhi,Cash,5
100543,215,1099,Electronics,7,903.79,30,Chennai,Card,5
100562,491,1084,Clothing,6,8480.45,20,Chennai,Card,5
100569,492,1013,Clothing,8,268.0,5,Lucknow,Card,5
100572,103,1057,Electronics,3,2254.08,25,Delhi,UPI,5
100573,196,1040,Electronics,10,7286.13,5,Lucknow,UPI,5
100575,365,1045,Grocery,10,4565.28,10,Chennai,UPI,5
100579,47,1090,Furniture,2,9574.51,20,Delhi,UPI,5
100583,308,1010,Furniture,2,1928.51,20,Mumbai,UPI,5
100585,269,1067,Grocery,7,438.72,30,Delhi,Card,5
100591,145,1070,Electronics,5,1384.33,25,Mumbai,Card,5
100592,120,1041,Clothing,1,1850.96,25,Lucknow,Card,5
100593,319,1063,Grocery,8,1408.62,25,Delhi,Card,5
100595,92,1020,Furniture,7,3857.02,10,Mumbai,Card,5
100602,318,1071,Electronics,7,9692.63,0,Lucknow,Card,5
100607,129,1070,Clothing,5,4975.27,15,Delhi,Card,5
100608,58,1023,Furniture,2,2772.42,0,Bangalore,UPI,5
100611,239,1038,Furniture,4,2961.44,20,Chennai,UPI,5
100619,237,1037,Clothing,10,2898.07,25,Delhi,UPI,5
100623,189,1022,Clothing,8,9719.67,15,Delhi,Cash,5
100624,487,1005,Electronics,7,9205.8,15,Mumbai,Cash,5
100634,144,1048,Furniture,8,4573.6,10,Bangalore,UPI,5
100638,185,1097,Furniture,5,6438.83,15,Bangalore,Card,5
100639,285,1016,Electronics,5,7447.56,25,Mumbai,Cash,5
100640,462,1054,Electronics,10,2994.18,30,Delhi,Cash,5
100643,47,1028,Grocery,7,1967.07,25,Chennai,UPI,5
100648,500,1080,Grocery,2,4583.0,0,Chennai,Cash,5
100653,474,1045,Grocery,10,2876.23,15,Mumbai,Card,5
100666,325,1059,Grocery,2,3674.27,15,Lucknow,Cash,5
100671,394,1098,Clothing,9,1730.05,10,Delhi,UPI,5
100675,96,1026,Grocery,10,5503.48,0,Chennai,UPI,5
100677,325,1095,Furniture,7,3859.08,25,Lucknow,Cash,5
100679,4,1009,Clothing,1,3599.33,5,Chennai,Card,5
100683,247,1051,Clothing,9,1975.11,5,Mumbai,UPI,5
100686,476,1003,Grocery,2,9649.46,20,Chennai,Cash,5
100691,152,1058,Furniture,3,8904.4,0,Delhi,Card,5
100716,253,1051,Clothing,8,1792.3,0,Chennai,Cash,5
100735,493,1003,Electronics,8,7874.19,5,Mumbai,UPI,5
100738,376,1090,Clothing,3,1519.33,0,Mumbai,Cash,5
100741,277,1090,Clothing,10,1001.57,30,Chennai,UPI,5
100742,249,1026,Furniture,3,1517.75,10,Bangalore,Card,5
100750,177,1003,Clothing,8,9590.08,30,Mumbai,UPI,5
100751,99,1052,Grocery,6,9008.05,25,Chennai,UPI,5
100755,497,1080,Electronics,4,6732.2,10,Chennai,UPI,5
100757,96,1021,Furniture,5,6402.78,25,Delhi,UPI,5
100758,152,1066,Grocery,8,5428.07,10,Lucknow,UPI,5
100765,183,1046,Clothing,6,3507.98,15,Delhi,UPI,5
100768,217,1072,Grocery,5,845.47,15,Mumbai,Cash,5
100782,177,1031,Electronics,6,7592.76,25,Delhi,Cash,5
100786,233,1094,Furniture,2,1778.33,25,Chennai,UPI,5
100791,284,1036,Clothing,7,7704.71,25,Lucknow,Cash,5
100794,384,1086,Electronics,5,6635.61,0,Bangalore,Card,5
100796,339,1023,Electronics,10,7009.3,30,Bangalore,Cash,5
100799,373,1080,Furniture,9,8824.05,20,Lucknow,Card,5
100801,99,1048,Furniture,10,4202.57,5,Mumbai,Cash,5
100803,25,1031,Clothing,6,3624.81,25,Delhi,UPI,5
100809,151,1077,Grocery,10,5886.53,0,Mumbai,Card,5
100810,144,1090,Grocery,1,1065.01,25,Chennai,Card,5
100815,42,1092,Clothing,2,9598.04,25,Lucknow,Cash,5
100816,186,1092,Electronics,3,8000.1,15,Mumbai,UPI,5
100823,215,1042,Furniture,3,5254.66,10,Chennai,UPI,5
100829,76,1025,Grocery,6,8042.42,0,Bangalore,Cash,5
100832,442,1001,Grocery,9,7511.7,5,Delhi,Card,5
100834,401,1074,Electronics,2,9249.61,15,Delhi,Card,5
100838,174,1054,Grocery,8,6724.79,10,Mumbai,Cash,5
100840,168,1006,Electronics,1,6842.27,10,Bangalore,Card,5
100845,122,1058,Clothing,6,9791.96,10,Delhi,UPI,5
100847,5,1087,Clothing,4,7482.84,5,Chennai,Cash,5
100851,339,1037,Furniture,2,8555.59,15,Bangalore,Cash,5
100856,342,1065,Clothing,7,107.41,15,Lucknow,Card,5
100860,217,1003,Furniture,1,9287.02,0,Bangalore,Card,5
100873,202,1035,Clothing,10,5598.56,15,Mumbai,UPI,5
100884,58,1015,Furniture,2,6463.13,30,Bangalore,Cash,5
100903,117,1059,Electronics,2,6846.6,0,Mumbai,Cash,5
100905,58,1003,Clothing,7,1321.22,25,Chennai,Cash,5
100916,203,1004,Electronics,2,3311.69,5,Mumbai,Card,5
100919,164,1032,Clothing,9,2910.2,25,Mumbai,Card,5
100927,305,1054,Electronics,2,9214.97,20,Bangalore,Card,5
100933,54,1083,Grocery,6,4513.74,25,Mumbai,Cash,5
100934,374,1065,Furniture,4,4907.76,5,Delhi,Card,5
100939,459,1053,Furniture,1,303.92,20,Lucknow,UPI,5
100940,12,1100,Electronics,10,506.5,30,Delhi,Cash,5
100941,330,1036,Clothing,2,6838.8,5,Lucknow,UPI,5
100943,272,1036,Grocery,7,3369.28,0,Mumbai,Cash,5
100946,460,1082,Clothing,9,4018.27,30,Chennai,UPI,5
100951,122,1022,Electronics,7,1919.21,0,Bangalore,UPI,5
100956,186,1047,Furniture,7,3991.42,30,Bangalore,UPI,5
100962,41,1017,Furniture,2,2829.79,15,Mumbai,Card,5
100965,411,1031,Electronics,4,8765.87,5,Delhi,Card,5
100970,212,1002,Furniture,7,5114.98,25,Lucknow,Cash,5
100988,312,1007,Grocery,2,3659.64,30,Mumbai,UPI,5
100995,289,1074,Electronics,6,5988.47,5,Bangalore,UPI,5
100997,65,1081,Furniture,10,9798.93,25,Delhi,UPI,5
101002,267,1033,Electronics,7,273.08,20,Delhi,Cash,5
101005,63,1018,Grocery,8,1913.58,25,Chennai,Cash,5
101010,177,1078,Electronics,10,6675.39,5,Chennai,UPI,5
101012,417,1015,Electronics,7,379.04,5,Chennai,Cash,5
101019,311,1082,Electronics,10,9082.05,15,Delhi,UPI,5
101025,133,1014,Furniture,5,951.44,30,Mumbai,Cash,5
101026,358,1003,Electronics,1,9767.11,10,Chennai,UPI,5
101028,437,1064,Grocery,5,2223.4,10,Bangalore,Cash,5
101034,458,1089,Clothing,6,7607.77,0,Delhi,Card,5
101041,1,1052,Furniture,3,3910.16,15,Bangalore,UPI,5
101043,173,1008,Clothing,6,5577.77,25,Chennai,Cash,5
101052,348,1033,Electronics,5,4775.43,10,Chennai,Card,5
101060,118,1030,Grocery,5,1638.41,5,Bangalore,UPI,5
101061,259,1009,Clothing,10,6756.27,15,Delhi,UPI,5
101065,449,1003,Furniture,10,3463.87,30,Chennai,Cash,5
101073,401,1055,Electronics,6,365.92,5,Bangalore,UPI,5
101078,207,1041,Grocery,6,6248.26,5,Chennai,Card,5
101088,252,1058,Grocery,7,2906.08,20,Bangalore,Card,5
101098,447,1055,Clothing,1,4687.16,20,Chennai,Cash,5
101105,335,1053,Electronics,6,3798.24,15,Lucknow,UPI,5
101106,30,1070,Clothing,9,1647.22,25,Lucknow,UPI,5
101109,51,1058,Grocery,2,9761.32,30,Lucknow,Card,5
101115,184,1011,Grocery,9,9645.59,5,Chennai,Cash,5
101119,340,1085,Furniture,10,6884.77,5,Lucknow,UPI,5
101122,34,1046,Furniture,9,1580.68,20,Bangalore,Card,5
101130,240,1098,Grocery,10,4346.75,5,Chennai,Cash,5
101131,459,1057,Grocery,2,779.07,20,Lucknow,Cash,5
101135,151,1019,Furniture,7,7474.1,5,Chennai,Card,5
101140,374,1083,Furniture,2,560.94,15,Delhi,Cash,5
101149,352,1050,Clothing,8,7707.48,20,Chennai,Cash,5
101150,195,1042,Grocery,3,4621.54,0,Bangalore,UPI,5
101156,122,1083,Grocery,8,7849.81,20,Bangalore,Cash,5
101163,170,1096,Furniture,4,7521.89,5,Delhi,UPI,5
101165,22,1072,Electronics,6,116.57,0,Chennai,Cash,5
101182,249,1016,Electronics,3,8512.78,15,Chennai,Cash,5
101184,121,1039,Furniture,9,7228.54,0,Chennai,Card,5
101189,107,1038,Furniture,5,7183.08,20,Mumbai,Card,5
101191,48,1006,Electronics,3,7623.34,5,Mumbai,Card,5
101192,61,1046,Grocery,6,380.28,10,Lucknow,Cash,5
101196,257,1018,Grocery,3,3792.37,10,Mumbai,UPI,5
101201,180,1074,Clothing,4,1108.81,25,Bangalore,UPI,5
101204,127,1029,Grocery,3,9590.19,5,Mumbai,Cash,5
101207,14,1078,Electronics,6,9266.32,15,Chennai,Cash,5
101214,365,1014,Clothing,4,2464.37,15,Chennai,UPI,5
101221,3,1089,Electronics,4,3754.71,0,Lucknow,Card,5
101222,111,1013,Grocery,2,7802.83,15,Mumbai,Card,5
101232,15,1098,Furniture,1,9874.22,20,Mumbai,UPI,5
101236,485,1035,Electronics,9,8649.04,15,Mumbai,Cash,5
101249,13,1011,Clothing,5,5486.13,30,Bangalore,Card,5
101257,146,1029,Clothing,10,8542.56,25,Bangalore,UPI,5
101261,470,1041,Furniture,7,9535.61,0,Mumbai,Cash,5
101266,369,1048,Electronics,2,2372.41,25,Delhi,Cash,5
101267,236,1024,Electronics,9,8657.4,10,Bangalore,UPI,5
101269,42,1022,Furniture,9,4144.78,20,Bangalore,Card,5
101271,101,1011,Electronics,1,8151.07,15,Delhi,Card,5
101288,198,1024,Electronics,1,167.94,15,Lucknow,Cash,5
101290,112,1066,Grocery,5,8082.32,25,Delhi,Card,5
101291,4,1038,Electronics,5,463.62,5,Chennai,Cash,5
101294,446,1029,Furniture,6,959.97,0,Chennai,UPI,5
101295,318,1067,Furniture,2,9423.68,5,Bangalore,UPI,5
101299,311,1065,Furniture,10,4924.1,30,Chennai,UPI,5
101301,247,1067,Electronics,2,7331.42,25,Delhi,Card,5
101307,36,1021,Grocery,1,8156.9,15,Bangalore,Cash,5
101314,75,1028,Furniture,4,1137.78,0,Delhi,Card,5
101316,335,1017,Grocery,9,9837.17,30,Chennai,Card,5
101320,94,1076,Clothing,2,2658.9,5,Lucknow,Card,5
101337,324,1039,Clothing,1,819.32,10,Bangalore,UPI,5
101338,275,1094,Electronics,8,5065.73,25,Bangalore,Card,5
101340,225,1037,Furniture,3,8402.02,25,Delhi,Cash,5
101344,47,1011,Grocery,5,3317.09,20,Mumbai,UPI,5
101346,90,1002,Furniture,4,1880.06,30,Mumbai,UPI,5
101354,333,1045,Grocery,9,8331.12,25,Mumbai,Cash,5
101356,259,1093,Electronics,7,8626.71,15,Bangalore,Card,5
101358,390,1061,Electronics,4,8727.69,15,Delhi,UPI,5
101359,178,1038,Electronics,10,4096.29,25,Mumbai,Card,5
101360,10,1020,Furniture,4,8163.58,15,Mumbai,UPI,5
101369,84,1001,Furniture,8,5790.46,5,Lucknow,Cash,5
101376,459,1025,Grocery,9,577.98,5,Chennai,Card,5
101378,408,1035,Electronics,7,570.74,10,Lucknow,UPI,5
101382,95,1098,Clothing,3,4171.77,15,Delhi,Cash,5
101386,444,1047,Electronics,1,9241.28,30,Lucknow,UPI,5
101387,236,1054,Clothing,3,9148.47,10,Lucknow,UPI,5
101388,434,1003,Electronics,6,5888.09,30,Delhi,Card,5
101391,376,1031,Clothing,4,1820.46,0,Lucknow,Card,5
101408,229,1044,Furniture,7,2319.39,10,Bangalore,Cash,5
101409,270,1009,Clothing,2,1186.86,0,Mumbai,Cash,5
101421,132,1041,Electronics,1,3976.46,5,Mumbai,UPI,5
101427,296,1007,Electronics,6,3847.56,10,Lucknow,Card,5
101428,328,1004,Grocery,2,6962.34,15,Mumbai,Cash,5
101432,288,1055,Furniture,9,2227.26,30,Bangalore,Cash,5
101433,179,1016,Electronics,6,8494.64,30,Mumbai,Cash,5
101435,422,1090,Grocery,4,8924.39,30,Delhi,Card,5
101447,309,1057,Electronics,5,2257.61,20,Delhi,UPI,5
101448,104,1081,Electronics,4,613.96,5,Bangalore,Cash,5
101454,134,1019,Furniture,10,2627.86,15,Chennai,UPI,5
101456,391,1056,Electronics,5,2601.22,0,Lucknow,Card,5
101459,42,1023,Electronics,5,730.5,0,Mumbai,Cash,5
101465,289,1032,Grocery,1,9635.26,25,Mumbai,Cash,5
101475,485,1025,Grocery,10,9633.28,15,Lucknow,Card,5
101487,353,1080,Electronics,8,5665.69,0,Lucknow,Card,5
101491,159,1016,Electronics,10,9316.61,15,Chennai,Card,5
101494,365,1035,Electronics,5,3143.11,5,Mumbai,UPI,5
101498,15,1100,Grocery,5,8547.87,25,Mumbai,Card,5
101503,47,1088,Grocery,9,9571.35,10,Delhi,UPI,5
101510,115,1053,Electronics,5,6492.89,30,Delhi,UPI,5
101521,330,1098,Clothing,5,5728.14,0,Delhi,Cash,5
101522,360,1047,Electronics,6,6166.75,0,Chennai,Cash,5
101525,200,1014,Grocery,1,1449.88,20,Bangalore,Cash,5
101534,104,1096,Electronics,8,1702.36,5,Delhi,UPI,5
101535,446,1017,Electronics,6,6474.35,25,Delhi,Card,5
101546,496,1018,Electronics,7,6024.06,10,Bangalore,Cash,5
101548,133,1026,Clothing,8,3397.45,10,Chennai,Cash,5
101552,127,1072,Grocery,7,1761.38,5,Lucknow,Card,5
101554,497,1054,Furniture,5,5197.36,30,Bangalore,Card,5
101556,287,1083,Clothing,9,7352.52,20,Delhi,UPI,5
101559,51,1092,Furniture,4,7354.38,10,Mumbai,UPI,5
101565,267,1100,Electronics,3,5966.6,5,Mumbai,Cash,5
101568,302,1019,Grocery,4,1781.23,15,Lucknow,UPI,5
101569,101,1012,Furniture,7,6525.7,30,Lucknow,Cash,5
101574,182,1079,Electronics,10,7757.64,25,Chennai,UPI,5
101577,1,1002,Grocery,1,766.4,20,Delhi,Card,5
101578,319,1084,Grocery,7,4197.89,10,Chennai,Cash,5
101581,371,1086,Grocery,9,502.95,20,Mumbai,Card,5
101593,154,1018,Clothing,4,3343.54,5,Delhi,Cash,5
101601,294,1011,Grocery,5,9843.45,0,Delhi,UPI,5
101602,386,1063,Furniture,4,9482.18,15,Mumbai,Cash,5
101607,347,1078,Clothing,9,7184.04,20,Mumbai,UPI,5
101612,364,1025,Grocery,10,1567.78,15,Mumbai,UPI,5
101619,180,1086,Electronics,8,8311.28,10,Bangalore,Card,5
101621,344,1060,Furniture,10,1586.19,5,Mumbai,Card,5
101625,63,1013,Electronics,1,1152.08,20,Chennai,UPI,5
101627,150,1004,Electronics,5,7056.64,5,Chennai,Cash,5
101628,154,1092,Furniture,3,2823.36,20,Mumbai,UPI,5
101634,337,1058,Electronics,9,8070.69,0,Delhi,Card,5
101641,476,1098,Clothing,1,6649.45,0,Delhi,UPI,5
101654,440,1081,Furniture,6,5221.74,30,Lucknow,UPI,5
101664,144,1070,Clothing,3,4836.44,0,Chennai,Cash,5
101673,194,1047,Electronics,4,6341.13,20,Bangalore,UPI,5
101676,114,1086,Electronics,7,3765.08,25,Lucknow,Card,5
101682,385,1057,Electronics,6,8310.65,10,Bangalore,UPI,5
101690,458,1035,Grocery,4,4859.37,5,Bangalore,Cash,5
101694,380,1082,Furniture,10,4919.4,20,Mumbai,Card,5
101697,55,1092,Grocery,9,4363.65,20,Mumbai,Card,5
101698,476,1024,Grocery,2,3962.13,0,Mumbai,UPI,5
101701,391,1072,Clothing,6,722.12,5,Delhi,UPI,5
101705,313,1005,Clothing,9,3450.35,5,Mumbai,Cash,5
101708,472,1098,Clothing,3,111.72,0,Delhi,UPI,5
101709,471,1030,Clothing,5,2143.96,0,Chennai,UPI,5
101711,255,1063,Grocery,8,2512.08,30,Delhi,Card,5
101729,120,1028,Clothing,4,9256.46,20,Mumbai,Cash,5
101742,466,1034,Grocery,1,7997.46,10,Chennai,Cash,5
101744,330,1058,Clothing,5,6973.07,10,Mumbai,Cash,5
101748,85,1041,Electronics,4,7735.39,25,Bangalore,UPI,5
101751,381,1025,Furniture,6,1198.82,30,Chennai,UPI,5
101757,2,1080,Grocery,8,4732.52,20,Delhi,Card,5
101758,385,1027,Grocery,8,8061.26,0,Chennai,UPI,5
101779,355,1040,Furniture,8,7056.27,5,Bangalore,Cash,5
101783,280,1073,Furniture,8,4031.27,5,Chennai,UPI,5
101790,215,1072,Clothing,5,1738.56,10,Lucknow,UPI,5
101791,128,1060,Electronics,6,7069.93,30,Lucknow,UPI,5
101794,370,1019,Furniture,3,5104.97,20,Chennai,Cash,5
101795,115,1096,Electronics,7,3050.94,10,Chennai,Cash,5
101798,9,1033,Grocery,1,3879.87,15,Chennai,Cash,5
101801,237,1069,Clothing,2,2405.66,25,Lucknow,UPI,5
101807,235,1009,Furniture,4,349.6,15,Bangalore,Cash,5
101812,29,1053,Furniture,7,5438.36,20,Mumbai,UPI,5
101813,109,1054,Furniture,4,5957.33,0,Delhi,UPI,5
101814,98,1084,Clothing,5,5696.33,0,Delhi,Card,5
101823,356,1022,Furniture,4,6138.91,25,Chennai,Card,5
101824,41,1011,Grocery,4,558.71,30,Mumbai,Cash,5
101829,153,1049,Electronics,10,7736.49,25,Delhi,Card,5
101830,486,1046,Electronics,5,8625.69,20,Bangalore,Card,5
101857,46,1006,Grocery,5,6394.71,10,Chennai,Card,5
101866,371,1067,Clothing,7,5289.17,0,Lucknow,Card,5
101870,267,1025,Electronics,2,2577.15,5,Lucknow,Cash,5
101873,164,1089,Grocery,5,3268.45,25,Lucknow,Card,5
101884,246,1004,Furniture,8,3370.39,30,Chennai,UPI,5
101886,69,1012,Electronics,5,2780.7,20,Mumbai,Cash,5
101900,491,1097,Furniture,5,2938.31,5,Bangalore,Cash,5
101910,217,1098,Electronics,9,9003.72,20,Bangalore,Cash,5
101914,42,1089,Furniture,6,2080.97,20,Lucknow,UPI,5
101916,39,1044,Furniture,4,5311.29,5,Chennai,UPI,5
101917,291,1017,Grocery,8,6717.55,0,Mumbai,Card,5
101928,275,1033,Clothing,4,6174.18,0,Mumbai,Card,5
101947,149,1089,Clothing,1,3034.77,10,Delhi,UPI,5
101950,485,1071,Furniture,2,5064.77,25,Chennai,UPI,5
101951,374,1038,Grocery,8,5074.99,10,Chennai,Cash,5
101953,198,1067,Grocery,5,2970.19,0,Mumbai,UPI,5
101954,200,1062,Grocery,5,3387.85,15,Chennai,Card,5
101966,288,1027,Grocery,4,2505.87,25,Bangalore,Cash,5
101968,16,1023,Electronics,5,2599.56,30,Mumbai,Cash,5
101973,469,1017,Clothing,5,8806.78,10,Chennai,Card,5
101975,250,1019,Grocery,6,9098.64,10,Mumbai,UPI,5
101979,117,1053,Furniture,3,4362.59,10,Lucknow,Card,5
101980,7,1093,Clothing,1,8453.35,30,Mumbai,UPI,5
101981,137,1100,Grocery,4,3323.08,30,Delhi,UPI,5
101982,371,1090,Electronics,5,8725.1,5,Mumbai,Cash,5
101983,176,1031,Clothing,5,3694.84,20,Chennai,Card,5
101986,315,1076,Grocery,8,5514.74,25,Mumbai,UPI,5
101994,483,1096,Clothing,9,3787.06,30,Delhi,Card,5
101996,443,1018,Electronics,9,4635.38,20,Chennai,Cash,5
101999,273,1006,Grocery,2,5307.01,15,Mumbai,Cash,5
102001,159,1035,Furniture,2,5856.42,10,Mumbai,Card,5
102004,108,1062,Furniture,2,6221.24,10,Chennai,Cash,5
102006,301,1082,Grocery,1,3169.92,20,Mumbai,UPI,5
102011,424,1090,Clothing,2,3716.8,25,Delhi,UPI,5
102012,474,1086,Furniture,3,7187.24,30,Bangalore,Card,5
102015,364,1056,Electronics,6,4764.54,0,Delhi,UPI,5
102023,409,1058,Electronics,5,4618.9,5,Chennai,UPI,5
102024,397,1059,Clothing,9,902.67,20,Chennai,Cash,5
102031,382,1008,Grocery,7,6781.73,25,Lucknow,UPI,5
102034,227,1078,Grocery,5,2511.67,10,Delhi,Card,5
102042,274,1054,Clothing,8,4941.02,5,Bangalore,Cash,5
102049,500,1056,Furniture,3,9270.93,30,Mumbai,Cash,5
102054,318,1038,Electronics,5,7557.02,0,Bangalore,Cash,5
102075,376,1010,Grocery,6,8781.69,30,Delhi,Card,5
102088,73,1067,Furniture,4,9996.42,10,Bangalore,Card,5
